Cosmic Watch Muon Detector
Device ID: Kingswood College A
Firmware version: 2.3.2
Compiled: Aug 10 2019 at 18:06:55
Official website: http://cosmicwatch.lns.mit.edu/
This firmware can be found at: https://github.com/jgOhYeah/NonOfficial-StuffForCosmicWatchMuonDetectors

Master
Count,Time Stamp ms,Measured ADC 0-1023,SIPM Voltage mV,Dead Time ms,Temperature Cge mV,Dead Time ms,Temperature C
241,412577,137,25.1,23351,23.2
242,414420,127,24.2,23465,23.2
243,414927,120,23.6,23542,23.2
244,418146,92,21.3,23693,23.2
245,418237,79,20.0,23722,23.2
246,418477,97,21.7,23751,23.2
247,419626,127,24.2,23829,23.2
248,419981,97,21.7,23859,23.2
249,420427,127,24.2,23937,23.2
250,420964,56,16.8,23967,23.2
251,421823,51,15.9,24045,23.2
252,423406,147,26.2,24161,23.2
253,423522,103,22.2,24191,23.2
254,424949,140,25.4,24269,23.2
255,425034,63,17.9,24299,23.2
256,425546,79,20.0,24377,23.2
257,427567,254,43.8,24493,23.2
258,428771,176,30.1,24594,23.2
259,429225,81,20.3,24618,23.2
260,429352,112,22.9,24645,23.2
261,430136,65,18.2,24720,23.2
262,432214,73,19.3,24830,23.2
263,433053,638,261,24902,22.7
264,434856,71,19.1,25018,23.2
265,440081,179,30.6,25238,23.2
266,442426,120,23.6,25347,23.2
267,447264,252,43.4,25567,23.2
268,450539,126,24.1,25713,23.2
269,450914,508,145,25737,22.7
270,458697,51,15.9,26067,23.2
271,462275,236,40.4,26213,23.2
272,462400,140,25.4,26237,23.2
273,466263,204,34.7,26419,23.2
274,469442,110,22.8,26573,23.2
275,471541,96,21.7,26681,23.2
276,472858,359,69.9,26753,23.2
277,475664,415,95.0,26900,22.8
278,475732,81,20.3,26924,23.2
279,476619,335,61.8,26996,23.2
280,477046,71,19.1,27020,23.2
281,477736,377,76.3,27092,23.2
282,483308,192,32.7,27311,23.2
283,484077,96,21.7,27572,23.2
284,491949,127,24.2,27929,23.2
285,496681,307,54.5,28111,23.2
286,497503,78,19.9,28183,23.2
287,498488,62,17.8,28255,23.2
288,499676,284,49.4,28327,23.2
289,501602,63,17.9,28436,23.2
290,502754,65,18.2,28515,23.2
291,508418,83,20.5,28735,23.2
292,508806,73,19.3,28807,23.2
293,510685,56,16.8,28916,23.2
294,511274,103,22.2,28940,23.2
295,516162,51,15.9,29160,23.2
296,516964,63,17.9,29232,23.2
297,517765,51,15.9,29256,23.2
298,517826,273,47.3,29280,23.2
299,518285,732,451,29352,22.7
300,522533,99,21.9,29543,23.2
301,524354,295,51.7,29652,23.2
302,527608,76,19.7,29797,23.2
303,531684,63,17.9,29980,23.2
304,533976,209,35.6,30089,23.2
305,534428,79,20.0,30113,23.2
306,535925,344,64.7,30231,23.2
307,537224,83,20.5,30303,23.2
308,538266,287,50.2,30375,23.2
309,540178,99,21.9,30485,23.2
310,542195,71,19.1,30595,23.2
311,542378,63,17.9,30619,23.2
312,544205,76,19.7,30728,23.2
313,545326,422,98.0,30800,22.8
314,548842,103,22.2,30945,23.2
315,554706,176,30.1,31201,23.2
316,555621,332,61.2,31273,23.2
317,556650,704,327,31346,22.7
318,557967,280,48.7,31426,23.2
319,560108,294,51.5,31535,23.2
320,560335,220,37.6,31559,23.2
321,563460,289,50.5,31704,23.2
322,565070,112,22.9,31813,23.2
323,568007,105,22.4,31972,23.2
324,570071,78,19.9,32081,23.2
325,570600,62,17.8,32105,23.2
326,573552,318,57.3,32251,23.2
327,573906,70,18.9,32275,23.2
328,574507,70,18.9,32347,23.2
329,574765,179,30.6,32371,23.2
330,578094,71,19.1,32518,23.2
331,578161,156,27.3,32542,23.2
332,578425,96,21.7,32614,23.2
333,582925,83,20.5,32798,23.2
334,586152,124,23.9,32943,23.2
335,587280,167,28.8,33015,23.2
336,587342,76,19.7,33039,23.2
337,590807,496,144,33186,22.7
338,591693,73,19.3,33258,23.2
339,591789,113,23.0,33290,23.2
340,592661,556,174,33362,22.7
341,593740,295,51.7,33434,23.2
342,594811,88,21.0,33506,23.2
343,596818,182,31.0,33615,23.2
344,597961,94,21.5,33687,23.2
345,599348,174,29.8,33796,23.2
346,600546,255,44.0,33868,23.2
347,603527,287,50.2,34013,23.2
348,604404,327,59.3,34037,23.2
349,605046,135,24.9,34109,23.2
350,605605,56,16.8,34183,23.2
351,608009,96,21.7,34291,23.2
352,609752,376,76.4,34400,23.2
353,614216,163,28.2,34582,23.2
354,616378,71,19.1,34691,23.2
355,617151,102,22.2,34770,23.2
356,619402,83,20.5,34879,23.2
357,620241,323,58.5,34952,23.2
358,620597,307,54.5,34976,23.2
359,620635,172,29.5,35000,23.2
360,622635,769,568,35108,22.7
361,624315,192,32.7,35224,23.2
362,626809,575,187,35333,22.7
363,627222,126,24.1,35357,23.2
364,629143,172,29.5,35466,23.2
365,629537,113,23.0,35538,23.2
366,630219,112,22.9,35562,23.2
367,632932,67,18.5,35708,23.2
368,634335,71,19.1,35782,23.2
369,637148,99,21.9,35927,23.2
370,637278,414,93.9,35951,22.8
371,637880,88,21.0,36031,23.2
372,640871,120,23.6,36140,23.2
373,642472,94,21.5,36249,23.2
374,643725,152,26.8,36322,23.2
375,643850,401,87.9,36346,23.2
376,645987,96,21.7,36454,23.2
377,648769,448,112,36600,22.7
378,649173,110,22.8,36624,23.2
379,649899,94,21.5,36696,23.2
380,650980,255,44.0,36768,23.2
381,651927,63,17.9,36840,23.2
382,652144,448,112,36864,22.7
383,652508,432,102,36936,22.7
384,652805,193,32.8,36960,23.2
385,652882,255,44.0,36991,23.2
386,658487,92,21.3,37211,23.2
387,659100,113,23.0,37283,23.2
388,659441,102,22.2,37331,23.2
389,660575,231,39.5,37403,23.2
390,662001,79,20.0,37512,23.2
391,663326,96,21.7,37584,23.2
392,665123,252,43.4,37693,23.2
393,665253,65,18.2,37718,23.2
394,668474,271,46.9,37866,23.2
395,670454,124,23.9,37975,23.2
396,671878,163,28.2,38048,23.2
397,673459,103,22.2,38156,23.2
398,675118,96,21.7,38228,23.2
399,675256,79,20.0,38252,23.2
400,676114,79,20.0,38325,23.2
401,679111,284,49.4,38470,23.2
402,684548,51,15.9,38690,23.2
403,687679,174,29.8,38835,23.2
404,690061,62,17.8,38989,23.2
405,690289,92,21.3,39013,23.2
406,691457,120,23.6,39085,23.2
407,693331,120,23.6,39194,23.2
408,694006,56,16.8,39218,23.2
409,694381,60,17.4,39290,23.2
410,696717,62,17.8,39399,23.2
411,697695,76,19.7,39599,23.2
412,699602,152,26.8,39931,23.2
413,701668,132,24.6,40041,23.2
414,702063,71,19.1,40066,23.2
415,703087,57,16.9,40140,23.2
416,703667,115,23.2,40213,23.2
417,704677,102,22.2,40286,23.2
418,706956,120,23.6,40395,23.2
419,708697,240,41.2,40468,23.2
420,710976,96,21.7,40621,23.2
421,711660,131,24.5,40645,23.2
422,713116,304,53.7,40755,23.2
423,713383,88,21.0,40779,23.2
424,714296,76,19.7,40851,23.2
425,715690,312,55.7,40923,23.2
426,716257,496,144,40995,22.7
427,718485,110,22.8,41104,23.2
428,718715,263,45.4,41128,23.2
429,719303,143,25.7,41201,23.2
430,719806,63,17.9,41225,23.2
431,720742,115,23.2,41298,23.2
432,721864,120,23.6,41370,23.2
433,722267,112,22.9,41394,23.2
434,725057,103,22.2,41540,23.2
435,725927,483,133,41612,22.7
436,726087,79,20.0,41644,23.2
437,728812,51,15.9,41789,23.2
438,735173,543,165,42045,22.7
439,738114,335,61.8,42191,23.2
440,740802,163,28.2,42299,23.2
441,741136,135,24.9,42371,23.2
442,742332,97,21.7,42444,23.2
443,743146,113,23.0,42468,23.2
444,743750,60,17.4,42540,23.2
445,743899,371,73.8,42564,23.2
446,744376,79,20.0,42643,23.2
447,745798,254,43.8,42716,23.2
448,749365,179,30.6,42861,23.2
449,750542,127,24.2,42970,23.2
450,754070,63,17.9,43116,23.2
451,755788,112,22.9,43225,23.2
452,758460,88,21.0,43340,23.2
453,758591,140,25.4,43364,23.2
454,760430,124,23.9,43473,23.2
455,760875,225,38.5,43497,23.2
456,761103,54,16.4,43570,23.2
457,762098,768,472,43643,22.7
458,764617,96,21.7,43760,23.2
459,765036,289,50.5,43784,23.2
460,765170,120,23.6,43856,23.2
461,766516,79,20.0,43928,23.2
462,771523,78,19.9,44148,23.2
463,773165,572,184,44220,22.7
464,773947,124,23.9,44300,23.2
465,777954,300,52.8,44484,23.2
466,778580,112,22.9,44508,23.2
467,781598,199,33.9,44653,23.2
468,781631,262,45.2,44677,23.2
469,787637,103,22.2,44942,23.2
470,789425,540,166,45050,22.7
471,789739,76,19.7,45074,23.2
472,791531,529,156,45183,22.7
473,799528,310,55.2,45514,23.2
474,801132,51,15.9,45587,23.2
475,802117,102,22.2,45659,23.2
476,802206,271,46.9,45683,23.2
477,802526,240,41.2,45707,23.2
478,802874,92,21.3,45779,23.2
479,804618,115,23.2,45851,23.2
480,810812,67,18.5,46107,23.2
481,818288,368,72.9,46438,23.2
482,818642,142,25.6,46462,23.2
483,820105,135,24.9,46535,23.2
484,822570,243,41.7,46680,23.2
485,824991,167,28.8,46796,23.2
486,825809,359,69.9,46868,23.2
487,828525,48,15.3,46977,23.2
488,828900,112,22.9,47050,23.2
489,829541,83,20.5,47074,23.2
490,831157,204,34.7,47182,23.2
491,831906,112,22.9,47254,23.2
492,835576,86,20.8,47401,23.2
493,836521,236,40.4,47473,23.2
494,837403,300,52.8,47545,23.2
495,838843,97,21.7,47617,23.2
496,843856,287,50.2,47837,23.2
497,851678,231,39.5,48166,23.2
498,853158,63,17.9,48238,23.2
499,854427,263,45.4,48310,23.2
500,856628,199,33.9,48419,23.2
501,857091,70,18.9,48504,23.2
502,857370,159,27.7,48533,23.2
503,858226,423,97.4,48610,22.8
504,858551,111,22.9,48639,23.2
505,860434,62,17.8,48753,23.2
506,866533,83,20.5,49014,23.2
507,867891,184,31.4,49091,23.2
508,868137,476,130,49127,22.7
509,875674,184,31.4,49463,23.2
510,880994,335,61.8,49688,23.2
511,893319,88,21.0,50172,23.2
512,894997,62,17.8,50250,23.2
513,900729,71,19.1,50513,23.2
514,907164,192,32.7,50775,23.2
515,909823,63,17.9,50928,23.2
516,911026,103,22.2,51006,23.2
517,911506,192,32.7,51060,23.2
518,912595,63,17.9,51132,23.2
519,913775,97,21.7,51204,23.2
520,914046,284,49.4,51276,23.2
521,914369,103,22.2,51300,23.2
522,915416,127,24.2,51372,23.2
523,915714,54,16.4,51396,23.2
524,917879,408,90.6,51506,23.2
525,918739,79,20.0,51578,23.2
526,918789,344,64.7,51602,23.2
527,922960,707,321,51785,22.7
528,923149,76,19.7,51809,23.2
529,923666,323,58.5,51881,23.2
530,924546,348,65.6,51953,23.2
531,925684,63,17.9,52026,23.2
532,925847,368,72.9,52050,23.2
533,926070,255,44.0,52074,23.2
534,927228,120,23.6,52144,23.2
535,929301,78,19.9,52253,23.2
536,930196,124,23.9,52326,23.2
537,930282,286,49.8,52350,23.2
538,931558,81,20.3,52422,23.2
539,935773,112,22.9,52604,23.2
540,937516,67,18.5,52713,23.2
541,938178,179,30.6,52785,23.2
542,938962,62,17.8,52809,23.2
543,939196,199,33.9,53001,23.2
544,939424,60,17.4,53184,23.2
545,940669,224,38.3,53257,23.2
546,945840,211,36.0,53476,23.2
547,945874,255,44.0,53500,23.2
548,952567,140,25.4,53757,23.2
549,954525,71,19.1,53866,23.2
550,954904,198,33.7,53947,23.2
551,957091,115,23.2,54055,23.2
552,957480,131,24.5,54079,23.2
553,957597,243,41.7,54103,23.2
554,959830,270,46.7,54212,23.2
555,960024,76,19.7,54284,23.2
556,961948,51,15.9,54356,23.2
557,963228,127,24.2,54465,23.2
558,963579,56,16.8,54489,23.2
559,964490,316,56.8,54561,23.2
560,964758,543,165,54585,22.7
561,965317,224,38.3,54657,23.2
562,965399,94,21.5,54681,23.2
563,968809,76,19.7,54827,23.2
564,971721,259,44.7,54972,23.2
565,972032,124,23.9,54996,23.2
566,979793,78,19.9,55332,23.2
567,983493,78,19.9,55478,23.2
568,983596,224,38.3,55502,23.2
569,984016,88,21.0,55577,23.2
570,986730,51,15.9,55691,23.2
571,987120,220,37.6,55764,23.2
572,987390,135,24.9,55788,23.2
573,987922,432,102,55813,22.7
574,988114,240,41.2,55885,23.2
575,990654,176,30.1,55994,23.2
576,992417,124,23.9,56104,23.2
577,993915,179,30.6,56177,23.2
578,994251,71,19.1,56201,23.2
579,1001855,51,15.9,56532,23.2
580,1002184,384,80.1,56556,23.2
581,1005251,113,23.0,56702,23.2
582,1007349,102,22.2,56819,23.2
583,1007842,71,19.1,56843,23.2
584,1008674,131,24.5,56917,23.2
585,1008701,83,20.5,56942,23.2
586,1009057,99,21.9,57015,23.2
587,1011299,176,30.1,57124,23.2
588,1012599,120,23.6,57196,23.2
589,1013612,88,21.0,57269,23.2
590,1013922,70,18.9,57293,23.2
591,1014906,318,57.3,57366,23.2
592,1016395,217,37.0,57475,23.2
593,1019158,103,22.2,57584,23.2
594,1020604,96,21.7,57693,23.2
595,1021753,65,18.2,57766,23.2
596,1021847,79,20.0,57791,23.2
597,1023057,108,22.6,57863,23.2
598,1024302,199,33.9,57942,23.2
599,1024738,352,66.9,58014,23.2
600,1025596,120,23.6,58038,23.2
601,1026530,195,33.2,58111,23.2
602,1027960,71,19.1,58220,23.2
603,1028639,63,17.9,58245,23.2
604,1029104,600,204,58318,22.7
605,1034496,115,23.2,58546,23.2
606,1035125,81,20.3,58618,23.2
607,1038222,103,22.2,58764,23.2
608,1040025,108,22.6,58837,23.2
609,1042533,108,22.6,58982,23.2
610,1044220,152,26.8,59054,23.2
611,1044901,304,53.7,59126,23.2
612,1046930,124,23.9,59235,23.2
613,1049154,323,58.5,59352,23.2
614,1051632,204,34.7,59460,23.2
615,1053172,127,24.2,59569,23.2
616,1055199,207,35.3,59678,23.2
617,1055807,319,57.6,59702,23.2
618,1056460,270,46.7,59774,23.2
619,1060207,94,21.5,59958,23.2
620,1061230,112,22.9,60030,23.2
621,1061604,231,39.5,60054,23.2
622,1062815,371,73.8,60127,23.2
623,1064164,127,24.2,60199,23.2
624,1066932,67,18.5,60345,23.2
625,1067666,472,126,60419,22.7
626,1068985,492,135,60491,22.7
627,1069235,60,17.4,60515,23.2
628,1069620,649,269,60587,22.7
629,1070930,286,49.8,60674,23.2
630,1072542,71,19.1,60746,23.2
631,1073027,60,17.4,60822,23.2
632,1074844,126,24.1,60934,23.2
633,1075828,56,16.8,61006,23.2
634,1078294,62,17.8,61116,23.2
635,1078562,81,20.3,61141,23.2
636,1082316,227,38.8,61323,23.2
637,1083685,316,56.8,61395,23.2
638,1084721,62,17.8,61468,23.2
639,1084866,120,23.6,61493,23.2
640,1089333,83,20.5,61713,23.2
641,1090540,83,20.5,61785,23.2
642,1093579,71,19.1,61931,23.2
643,1094082,113,23.0,61955,23.2
644,1095281,184,31.4,62028,23.2
645,1097313,280,48.7,62161,23.2
646,1098017,94,21.5,62233,23.2
647,1098088,79,20.0,62257,23.2
648,1099199,163,28.2,62330,23.2
649,1099254,156,27.3,62354,23.2
650,1099310,163,28.2,62378,23.2
651,1109540,79,20.0,62782,23.2
652,1110436,115,23.2,62854,23.2
653,1112820,78,19.9,62963,23.2
654,1113941,323,58.5,63035,23.2
655,1118960,108,22.6,63255,23.2
656,1121515,511,149,63363,22.7
657,1125507,127,24.2,63546,23.2
658,1126287,81,20.3,63619,23.2
659,1126717,113,23.0,63643,23.2
660,1127044,99,21.9,63715,23.2
661,1131527,312,55.7,63905,23.2
662,1131839,57,16.9,63929,23.2
663,1132323,166,28.6,64001,23.2
664,1134514,275,47.7,64110,23.2
665,1136578,118,23.4,64220,23.2
666,1136956,60,17.4,64244,23.2
667,1137722,81,20.3,64316,23.2
668,1139059,192,32.7,64388,23.2
669,1139957,51,15.9,64461,23.2
670,1140460,172,29.5,64533,23.2
671,1142281,127,24.2,64605,23.2
672,1144428,172,29.5,64839,23.2
673,1146405,86,20.8,65104,23.2
674,1148554,96,21.7,65213,23.2
675,1148990,103,22.2,65285,23.2
676,1149646,163,28.2,65317,23.2
677,1149812,287,50.2,65341,23.2
678,1151039,88,21.0,65450,23.2
679,1154239,209,35.6,65597,23.2
680,1154760,127,24.2,65621,23.2
681,1157209,88,21.0,65767,23.2
682,1159214,494,141,65839,22.7
683,1159311,255,44.0,65913,23.2
684,1159898,216,36.8,65937,23.2
685,1161907,92,21.3,66046,23.2
686,1163752,486,136,66156,22.7
687,1163807,176,30.1,66181,23.2
688,1164884,96,21.7,66253,23.2
689,1166011,113,23.0,66325,23.2
690,1166934,83,20.5,66398,23.2
691,1167214,96,21.7,66422,23.2
692,1167923,206,35.1,66504,23.2
693,1169138,96,21.7,66581,23.2
694,1170217,135,24.9,66654,23.2
695,1177037,92,21.3,66948,23.2
696,1179004,51,15.9,67021,23.2
697,1181910,524,151,67167,22.7
698,1183492,432,102,67277,22.7
699,1186992,63,17.9,67422,23.2
700,1188281,127,24.2,67495,23.2
701,1190106,135,24.9,67606,23.2
