Cosmic Watch Muon Detector
Device ID: Kingswood College B
Firmware version: 2.1.1 non official
Compiled: Jul 22 2018 at 15:06:55
Official website: http://cosmicwatch.lns.mit.edu/
This software can be found at: https://github.com/jgOhYeah/NonOfficial-StuffForCosmicWatchMuonDetectors

Master
Count,Time Stamp,Measured ADC,SIPM Voltage,Dead Time,Temperature C
18954,11753429,174,29.8,1231722,20.9
18955,11753568,126,24.1,1231744,20.9
18956,11753708,92,21.3,1231770,20.9
18957,11754457,179,30.6,1231868,20.9
18958,11755057,432,102,1231895,19.8
18959,11755261,472,126,1231920,19.8
18960,11755858,56,16.8,1232019,20.9
18961,11756259,262,45.2,1232042,20.9
18962,11757591,633,241,1232174,19.6
18963,11757936,371,73.8,1232197,20.4
18964,11758584,371,73.8,1232304,19.9
18965,11759242,455,117,1232331,19.6
18966,11759336,206,35.1,1232357,20.9
18967,11759442,167,28.8,1232381,20.9
18968,11760012,193,32.8,1232478,20.9
18969,11760185,89,21.1,1232502,20.9
18970,11761069,78,19.9,1232598,20.4
18971,11762159,63,17.9,1232695,20.9
18972,11763687,110,22.8,1232794,20.9
18973,11763907,103,22.2,1232892,20.4
18974,11764211,79,20.0,1232918,20.9
18975,11764870,344,64.7,1232943,20.9
18976,11765806,127,24.2,1233042,19.9
18977,11766149,216,36.8,1233137,20.9
18978,11768007,163,28.2,1233243,20.9
18979,11768468,352,66.9,1233341,20.9
18980,11769164,284,49.4,1233365,20.9
18981,11769394,403,89.0,1233463,19.8
18982,11770784,78,19.9,1233560,20.9
18983,11771046,172,29.5,1233585,20.9
18984,11771335,159,27.7,1233609,20.9
18985,11771727,188,32.0,1233705,20.9
18986,11772331,159,27.7,1233729,20.4
18987,11773203,56,16.8,1233826,20.9
18988,11773393,126,24.1,1233850,20.9
18989,11774160,96,21.7,1233949,20.9
18990,11774676,280,48.7,1234046,20.9
18991,11774735,57,16.9,1234077,19.9
18992,11776182,476,130,1234175,19.8
18993,11777756,327,59.3,1234272,20.9
18994,11777904,222,38.0,1234370,20.9
18995,11778361,543,165,1234394,19.8
18996,11778415,88,21.0,1234419,20.9
18997,11779830,366,72.4,1234515,20.4
18998,11781104,262,45.2,1234646,20.9
18999,11781450,102,22.2,1234670,20.9
19000,11781567,88,21.0,1234695,20.9
19001,11782135,423,97.4,1234792,19.8
19002,11782643,225,38.5,1234817,20.9
19003,11783856,102,22.2,1234914,20.9
19004,11783919,81,20.3,1234939,20.4
19005,11785612,428,102,1235079,19.8
19006,11785771,359,69.9,1235103,20.9
19007,11786881,451,113,1235201,19.8
19008,11786970,359,69.9,1235226,20.9
19009,11787348,60,17.4,1235252,20.9
19010,11788257,323,58.5,1235350,20.9
19011,11789413,71,19.1,1235449,20.9
19012,11790319,92,21.3,1235545,20.9
19013,11791295,97,21.7,1235644,20.9
19014,11791330,89,21.1,1235668,20.9
19015,11791860,391,82.4,1235769,19.8
19016,11794455,63,17.9,1235899,20.4
19017,11794628,81,20.3,1235926,20.9
19018,11795092,79,20.0,1236024,20.9
19019,11795328,236,40.4,1236056,20.9
19020,11795443,295,51.7,1236083,20.9
19021,11795882,224,38.3,1236106,20.9
19022,11797369,140,25.4,1236241,20.9
19023,11797679,152,26.8,1236265,20.9
19024,11799482,512,144,1236399,19.8
19025,11800816,167,28.8,1236494,20.9
19026,11800849,89,21.1,1236522,20.9
19027,11801355,83,20.5,1236618,20.9
19028,11801492,78,19.9,1236645,20.9
19029,11802126,131,24.5,1236668,20.9
19030,11802170,76,19.7,1236697,20.9
19031,11804051,127,24.2,1236828,20.9
19032,11804586,108,22.6,1236937,20.9
19033,11804748,67,18.5,1236961,20.9
19034,11805248,353,67.6,1236987,20.9
19035,11806185,352,66.9,1237082,20.9
19036,11807102,88,21.0,1237179,20.9
19037,11807279,263,45.4,1237203,20.9
19038,11808223,193,32.8,1237303,20.9
19039,11808567,56,16.8,1237328,20.9
19040,11809123,97,21.7,1237428,20.9
19041,11809355,56,16.8,1237452,20.9
19042,11809685,73,19.3,1237477,20.9
19043,11810068,252,43.4,1237573,20.9
19044,11810589,270,46.7,1237598,20.9
19045,11811340,399,87.3,1237695,20.3
19046,11812013,89,21.1,1237801,20.9
19047,11813109,216,36.8,1237899,20.9
19048,11814397,323,58.5,1237995,20.9
19049,11814637,56,16.8,1238020,20.9
19050,11815076,185,31.5,1238043,20.9
19051,11815312,152,26.8,1238141,20.9
19052,11816307,63,17.9,1238237,20.9
19053,11819533,167,28.8,1238404,20.4
19054,11819663,49,15.5,1238429,20.9
19055,11820023,96,21.7,1238456,20.9
19056,11822015,287,50.2,1238586,20.4
19057,11823680,65,18.2,1238718,20.9
19058,11824488,252,43.4,1238741,20.9
19059,11824551,206,35.1,1238766,20.9
19060,11826275,63,17.9,1238903,20.9
19061,11826344,275,47.7,1238928,20.9
19062,11827001,81,20.3,1239028,20.9
19063,11829989,163,28.2,1239194,20.9
19064,11830206,52,16.0,1239220,20.9
19065,11830551,387,81.0,1239243,20.4
19066,11830916,88,21.0,1239268,20.9
19067,11831529,71,19.1,1239364,20.4
19068,11832518,188,32.0,1239463,20.4
19069,11832562,113,23.0,1239488,20.9
19070,11833607,96,21.7,1239588,20.9
19071,11835199,432,102,1239686,19.8
19072,11835388,568,190,1239784,19.6
19073,11836033,92,21.3,1239815,20.9
19074,11837182,184,31.4,1239912,20.9
19075,11837713,248,42.7,1240009,20.9
19076,11839251,387,81.0,1240109,19.9
19077,11839447,96,21.7,1240134,20.9
19078,11839864,167,28.8,1240233,20.9
19079,11840157,193,32.8,1240257,20.9
19080,11840258,89,21.1,1240282,20.9
19081,11840374,76,19.7,1240305,20.9
19082,11840492,339,63.0,1240329,20.9
19083,11840918,452,114,1240426,19.8
19084,11843501,88,21.0,1240557,20.9
19085,11843912,515,148,1240654,19.8
19086,11845860,391,82.4,1240753,20.3
19087,11846046,120,23.6,1240857,20.9
19088,11846229,115,23.2,1240884,20.9
19089,11846895,460,120,1240909,19.8
19090,11847088,177,30.3,1241005,20.9
19091,11847620,92,21.3,1241030,20.9
19092,11848156,463,119,1241127,19.8
19093,11849048,102,22.2,1241153,20.9
19094,11849100,399,87.3,1241177,20.3
19095,11849387,368,72.9,1241275,20.9
19096,11849819,113,23.0,1241299,20.9
19097,11851425,96,21.7,1241429,20.9
19098,11851877,134,24.8,1241453,20.9
19099,11852493,76,19.7,1241552,20.9
19100,11853234,62,17.8,1241576,20.9
19101,11854194,403,89.0,1241698,20.3
19102,11854381,60,17.4,1241725,20.9
19103,11854862,368,72.9,1241819,20.4
19104,11855019,83,20.5,1241845,20.9
19105,11855148,172,29.5,1241867,20.9
19106,11856431,67,18.5,1241967,20.4
19107,11858229,127,24.2,1242095,20.9
19108,11858262,62,17.8,1242123,20.9
19109,11858675,216,36.8,1242145,20.9
19110,11859461,352,66.9,1242245,20.9
19111,11859641,192,32.7,1242266,20.9
19112,11859753,63,17.9,1242292,20.9
19113,11860205,172,29.5,1242387,20.9
19114,11861590,199,33.9,1242494,20.9
19115,11861674,243,41.7,1242521,20.9
19116,11862465,49,15.5,1242618,20.9
19117,11863464,408,90.6,1242716,20.3
19118,11863517,62,17.8,1242740,20.9
19119,11864589,339,63.0,1242838,20.9
19120,11864894,127,24.2,1242862,20.9
19121,11865271,374,75.6,1242961,20.9
19122,11865511,271,46.9,1242985,20.9
19123,11865635,56,16.8,1243013,20.9
19124,11865832,204,34.7,1243037,20.9
19125,11865869,92,21.3,1243063,20.9
19126,11865964,236,40.4,1243087,20.9
19127,11866952,56,16.8,1243186,20.9
19128,11867549,334,61.4,1243293,20.9
19129,11867619,57,16.9,1243317,20.4
19130,11868242,255,44.0,1243343,20.9
19131,11868876,334,61.4,1243440,20.9
19132,11869113,71,19.1,1243466,20.9
19133,11869608,313,56.0,1243563,20.9
19134,11869648,63,17.9,1243589,20.9
19135,11871186,465,122,1243687,19.8
19136,11871268,184,31.4,1243712,20.9
19137,11872404,769,568,1243808,19.6
19138,11872432,67,18.5,1243835,20.9
19139,11874977,96,21.7,1244000,20.9
19140,11875151,63,17.9,1244026,20.9
19141,11876312,284,49.4,1244123,20.9
19142,11876527,412,92.9,1244157,20.3
19143,11876663,56,16.8,1244183,20.9
19144,11877379,70,18.9,1244281,20.9
19145,11878044,639,250,1244379,19.6
19146,11878995,56,16.8,1244574,20.9
19147,11879585,344,64.7,1244667,20.9
19148,11880349,56,16.8,1244765,20.9
19149,11880624,217,37.0,1244789,20.9
19150,11881483,63,17.9,1244887,20.9
19151,11881667,103,22.2,1244911,20.9
19152,11881757,575,187,1244937,19.6
19153,11882146,78,19.9,1244961,20.9
19154,11882394,432,102,1245060,19.8
19155,11883105,572,184,1245093,19.6
19156,11884816,467,122,1245409,19.8
19157,11886213,268,46.3,1245507,20.9
19158,11886948,70,18.9,1245602,20.9
19159,11887481,96,21.7,1245628,20.9
19160,11887890,105,22.4,1245722,20.9
19161,11888899,81,20.3,1245821,20.9
19162,11889426,167,28.8,1245842,20.9
19163,11889458,316,56.8,1245869,20.9
19164,11890313,504,144,1245964,19.6
19165,11891272,240,41.2,1246064,20.9
19166,11891603,508,145,1246087,19.8
19167,11891849,79,20.0,1246114,20.9
19168,11894609,415,95.0,1246277,19.8
19169,11894872,94,21.5,1246309,20.9
19170,11895513,86,20.8,1246405,20.9
19171,11895680,467,122,1246430,20.3
19172,11895714,390,82.7,1246456,20.3
19173,11895873,300,52.8,1246482,20.9
19174,11895993,199,33.9,1246508,20.9
19175,11896060,56,16.8,1246533,20.9
19176,11896364,81,20.3,1246629,20.9
19177,11896668,63,17.9,1246653,20.9
19178,11897147,238,40.8,1246677,20.9
19179,11897930,760,465,1246775,19.8
19180,11897971,79,20.0,1246801,20.4
19181,11899064,113,23.0,1246900,20.9
19182,11899567,110,22.8,1246998,20.9
19183,11900677,78,19.9,1247102,20.9
19184,11900926,263,45.4,1247125,20.9
19185,11901039,135,24.9,1247150,20.9
19186,11901613,575,187,1247247,19.8
19187,11901673,611,212,1247274,19.6
19188,11901726,399,87.3,1247299,20.3
19189,11902683,88,21.0,1247398,20.9
19190,11902762,350,66.5,1247423,20.9
19191,11903830,110,22.8,1247521,20.9
19192,11904114,143,25.7,1247544,20.9
19193,11904442,487,133,1247569,20.3
19194,11904646,56,16.8,1247593,20.9
19195,11906182,508,145,1247726,19.8
19196,11908398,444,109,1247866,20.3
19197,11908578,384,80.1,1247891,20.4
19198,11908877,51,15.9,1247916,20.9
19199,11909490,156,27.3,1248013,20.9
19200,11909637,193,32.8,1248037,20.9
19201,11910700,344,64.7,1248134,20.9
19202,11911962,216,36.8,1248232,20.9
19203,11913446,71,19.1,1248364,20.9
19204,11915660,57,16.9,1248497,20.9
19205,11918897,248,42.7,1248662,20.9
19206,11919292,519,154,1248687,19.8
19207,11919372,318,57.3,1248711,20.9
19208,11920185,255,44.0,1248809,20.9
19209,11921053,327,59.3,1248904,20.9
19210,11921280,71,19.1,1248938,20.9
19211,11921405,184,31.4,1248964,20.9
19212,11921515,216,36.8,1248988,20.9
19213,11922417,241,41.4,1249087,20.9
19214,11922445,83,20.5,1249111,20.9
19215,11922519,319,57.6,1249134,20.9
19216,11922595,368,72.9,1249157,20.9
19217,11922784,248,42.7,1249255,20.9
19218,11923087,76,19.7,1249279,20.9
19219,11924468,92,21.3,1249377,20.9
19220,11924838,355,68.3,1249402,20.9
19221,11926057,521,150,1249535,19.8
19222,11926716,76,19.7,1249559,20.9
19223,11926956,112,22.9,1249583,20.9
19224,11927549,94,21.5,1249689,20.9
19225,11927587,67,18.5,1249714,20.9
19226,11928491,440,109,1249812,19.6
19227,11929226,63,17.9,1249911,20.9
19228,11929467,81,20.3,1249936,20.9
19229,11929742,496,144,1249961,19.8
19230,11931259,51,15.9,1250058,20.9
19231,11932522,60,17.4,1250188,20.9
19232,11932558,316,56.8,1250213,20.9
19233,11933097,102,22.2,1250238,20.9
19234,11933237,92,21.3,1250263,20.9
19235,11934293,103,22.2,1250362,20.9
19236,11934379,71,19.1,1250387,20.9
19237,11934695,102,22.2,1250492,20.9
19238,11935141,92,21.3,1250518,20.9
19239,11936191,166,28.6,1250615,20.9
19240,11937294,92,21.3,1250714,20.9
19241,11937371,271,46.9,1250738,20.9
19242,11937817,448,112,1250836,19.8
19243,11939597,496,144,1250933,19.8
19244,11939929,60,17.4,1251032,20.9
19245,11941573,268,46.3,1251129,20.9
19246,11941711,291,51.0,1251156,20.9
19247,11941756,184,31.4,1251180,20.9
19248,11942264,231,39.5,1251279,20.9
19249,11942781,216,36.8,1251303,20.9
19250,11944722,51,15.9,1251435,20.9
19251,11944810,268,46.3,1251466,20.9
19252,11944853,334,61.4,1251491,20.9
19253,11945230,231,39.5,1251588,20.9
19254,11945300,352,66.9,1251614,20.9
19255,11945423,364,71.7,1251639,20.4
19256,11945849,51,15.9,1251664,20.9
19257,11946018,71,19.1,1251689,20.9
19258,11946572,348,65.6,1251786,20.9
19259,11947092,323,58.5,1251811,20.9
19260,11948784,71,19.1,1251943,20.9
19261,11949853,92,21.3,1252040,20.9
19262,11950068,595,213,1252066,19.8
19263,11950820,88,21.0,1252163,20.9
19264,11950909,204,34.7,1252188,20.9
19265,11951525,368,72.9,1252220,20.9
19266,11951682,112,22.9,1252315,20.9
19267,11951955,156,27.3,1252340,20.9
19268,11952279,156,27.3,1252364,20.9
19269,11952872,57,16.9,1252464,20.9
19270,11953185,140,25.4,1252488,20.9
19271,11954083,319,57.6,1252587,20.9
19272,11954171,463,119,1252613,19.8
19273,11954447,88,21.0,1252636,20.9
19274,11954915,348,65.6,1252733,20.9
19275,11956364,284,49.4,1252831,20.9
19276,11956996,110,22.8,1252929,20.9
19277,11957116,348,65.6,1252955,20.9
19278,11957430,364,71.7,1252990,20.9
19279,11957761,332,61.2,1253015,20.9
19280,11957978,99,21.9,1253040,20.9
19281,11959430,302,53.3,1253172,20.9
19282,11960187,199,33.9,1253270,20.9
19283,11960266,195,33.2,1253295,20.9
19284,11960641,81,20.3,1253322,20.9
19285,11962696,127,24.2,1253643,20.9
19286,11962761,60,17.4,1253670,20.9
19287,11964143,88,21.0,1253768,20.9
19288,11964818,504,144,1253867,19.8
19289,11965982,318,57.3,1253964,20.9
19290,11966716,262,45.2,1254063,20.9
19291,11967163,384,80.1,1254088,20.4
19292,11967447,112,22.9,1254124,20.9
19293,11967499,79,20.0,1254150,20.9
19294,11968099,204,34.7,1254250,20.9
19295,11968210,159,27.7,1254274,20.9
19296,11968324,543,165,1254300,19.8
19297,11968388,371,73.8,1254324,20.4
19298,11969110,480,130,1254422,20.3
19299,11969184,99,21.9,1254448,20.9
19300,11970559,415,95.0,1254548,20.3
19301,11970680,172,29.5,1254573,20.9
19302,11971025,135,24.9,1254673,20.9
19303,11971084,364,71.7,1254697,20.9
19304,11973218,295,51.7,1254830,20.9
19305,11974917,152,26.8,1254934,20.9
19306,11975873,188,32.0,1255031,20.9
19307,11976580,390,82.7,1255129,20.3
19308,11976920,332,61.2,1255154,20.9
19309,11977501,440,109,1255253,20.3
19310,11978147,211,36.0,1255277,20.9
19311,11978631,327,59.3,1255375,20.9
19312,11978957,142,25.6,1255399,20.9
19313,11979423,60,17.4,1255497,20.9
19314,11980572,294,51.5,1255595,20.9
19315,11980682,334,61.4,1255621,20.9
19316,11981387,78,19.9,1255646,20.9
19317,11981430,358,69.1,1255672,20.9
19318,11981475,81,20.3,1255696,20.9
19319,11981757,63,17.9,1255801,20.9
19320,11982496,76,19.7,1255826,20.9
19321,11984102,372,74.3,1255957,20.4
19322,11984352,159,27.7,1255983,20.9
19323,11984649,88,21.0,1256008,20.9
19324,11984980,364,71.7,1256108,20.9
19325,11985069,92,21.3,1256132,20.4
19326,11985186,519,154,1256158,20.3
19327,11986645,207,35.3,1256253,20.9
19328,11986689,135,24.9,1256279,20.9
19329,11987958,172,29.5,1256408,20.9
19330,11988898,243,41.7,1256435,20.9
19331,11989068,254,43.8,1256532,20.9
19332,11990480,80,20.1,1256638,20.9
19333,11991374,89,21.1,1256737,20.9
19334,11991524,271,46.9,1256762,20.9
19335,11992581,115,23.2,1256858,20.9
19336,11992763,62,17.8,1256884,20.9
19337,11992871,316,56.8,1256908,20.9
19338,11994095,159,27.7,1257006,20.9
19339,11994521,57,16.9,1257103,20.9
19340,11995073,49,15.5,1257129,20.9
19341,11995729,108,22.6,1257226,20.9
19342,11996363,142,25.6,1257252,20.9
19343,11997595,167,28.8,1257382,20.9
19344,11998941,49,15.5,1257481,20.9
19345,11999324,385,80.1,1257505,20.4
19346,11999871,704,327,1257611,20.3
19347,12000219,192,32.7,1257636,20.9
19348,12001491,96,21.7,1257733,20.9
19349,12002106,327,59.3,1257831,20.9
19350,12002557,126,24.1,1257856,20.9
19351,12003073,83,20.5,1257954,20.9
19352,12003331,280,48.7,1257979,20.9
19353,12004057,71,19.1,1258077,20.9
19354,12004665,280,48.7,1258102,20.9
19355,12004724,140,25.4,1258127,20.9
19356,12004774,112,22.9,1258152,20.9
19357,12004833,156,27.3,1258177,20.9
19358,12005392,204,34.7,1258275,20.9
19359,12005506,57,16.9,1258300,20.9
19360,12006028,184,31.4,1258333,20.9
19361,12006158,172,29.5,1258431,20.9
19362,12006394,88,21.0,1258454,20.9
19363,12007799,156,27.3,1258551,20.9
19364,12008035,163,28.2,1258575,20.9
19365,12008417,78,19.9,1258672,20.9
19366,12008612,103,22.2,1258697,20.9
19367,12009112,62,17.8,1258722,20.9
19368,12010197,184,31.4,1258819,20.9
19369,12012440,71,19.1,1258951,20.9
19370,12013531,140,25.4,1259047,20.9
19371,12013812,135,24.9,1259145,20.9
19372,12014916,83,20.5,1259242,20.9
19373,12015068,396,85.3,1259274,20.3
19374,12015892,391,82.4,1259373,20.3
19375,12015994,51,15.9,1259397,20.9
19376,12016584,127,24.2,1259422,20.9
19377,12016735,423,97.4,1259445,20.3
19378,12016965,56,16.8,1259541,20.9
19379,12017991,487,133,1259637,19.8
19380,12018405,240,41.2,1259662,20.9
19381,12019462,49,15.5,1259759,20.9
19382,12019626,71,19.1,1259785,20.9
19383,12020880,137,25.1,1259882,20.9
19384,12021777,115,23.2,1259980,20.9
19385,12022266,294,51.5,1260077,20.9
19386,12022705,268,46.3,1260100,20.9
19387,12023781,67,18.5,1260205,20.9
19388,12023921,144,25.9,1260232,20.9
19389,12024367,352,66.9,1260330,20.9
19390,12024744,83,20.5,1260356,20.9
19391,12026656,280,48.7,1260488,20.9
19392,12026687,124,23.9,1260513,20.9
19393,12027764,195,33.2,1260611,20.9
19394,12027913,344,64.7,1260638,20.9
19395,12028186,120,23.6,1260853,20.9
19396,12028304,216,36.8,1260877,20.9
19397,12028868,339,63.0,1260974,20.9
19398,12029277,248,42.7,1261000,20.9
19399,12029466,79,20.0,1261024,20.9
19400,12031229,120,23.6,1261163,20.9
19401,12031699,92,21.3,1261189,20.9
19402,12032049,60,17.4,1261458,20.9
19403,12033139,344,64.7,1261556,20.9
19404,12034143,83,20.5,1261653,20.9
19405,12035574,161,27.9,1261752,20.9
19406,12035866,76,19.7,1261776,20.9
19407,12036440,399,87.3,1261874,20.3
19408,12036534,511,149,1261897,19.8
19409,12036836,124,23.9,1261922,20.9
19410,12038752,337,62.3,1262050,20.9
19411,12038847,108,22.6,1262077,20.9
19412,12039453,440,109,1262175,19.8
19413,12039656,376,76.4,1262202,20.9
19414,12040280,83,20.5,1262235,20.9
19415,12041601,280,48.7,1262365,20.9
19416,12041829,391,82.4,1262390,20.3
19417,12042920,120,23.6,1262486,20.9
19418,12043210,163,28.2,1262512,20.9
19419,12043446,63,17.9,1262537,20.9
19420,12043731,263,45.4,1262636,20.9
19421,12044439,352,66.9,1262661,20.9
19422,12044581,108,22.6,1262687,20.9
19423,12044687,143,25.7,1262710,20.9
19424,12046039,76,19.7,1262842,20.9
19425,12046265,339,63.0,1262865,20.9
19426,12046292,51,15.9,1262891,20.9
19427,12046374,174,29.8,1262916,20.9
19428,12046753,76,19.7,1262949,20.9
19429,12047195,88,21.0,1263047,20.9
19430,12048454,67,18.5,1263142,20.9
19431,12048812,209,35.6,1263167,20.9
19432,12049286,143,25.7,1263262,20.9
19433,12049379,63,17.9,1263288,20.9
19434,12049950,204,34.7,1263311,20.9
19435,12051181,121,23.7,1263445,20.9
19436,12053263,319,57.6,1263575,20.9
19437,12053798,88,21.0,1263601,20.9
19438,12054443,188,32.0,1263696,20.9
19439,12054484,147,26.2,1263721,20.9
19440,12054566,184,31.4,1263743,20.9
19441,12054606,174,29.8,1263777,20.9
19442,12054714,207,35.3,1263801,20.9
19443,12054758,70,18.9,1263828,20.9
19444,12054919,120,23.6,1263852,20.9
19445,12055883,92,21.3,1263951,20.9
19446,12058613,63,17.9,1264116,20.9
19447,12058881,49,15.5,1264141,20.9
19448,12059374,51,15.9,1264165,20.9
19449,12059748,51,15.9,1264263,20.9
19450,12059811,63,17.9,1264287,20.4
19451,12060266,65,18.2,1264314,20.9
19452,12060426,49,15.5,1264338,20.9
19453,12060719,51,15.9,1264437,20.9
19454,12062221,63,17.9,1264532,20.9
19455,12063019,166,28.6,1264640,20.9
19456,12063548,76,19.7,1264667,20.9
19457,12063988,57,16.9,1264764,20.9
19458,12065140,108,22.6,1264863,20.9
19459,12065259,70,18.9,1264888,20.9
19460,12066880,76,19.7,1264986,20.9
19461,12067313,51,15.9,1265082,20.9
19462,12067369,300,52.8,1265108,20.9
19463,12067641,476,130,1265132,20.3
19464,12067929,204,34.7,1265159,20.9
19465,12068907,94,21.5,1265254,20.9
19466,12069459,78,19.9,1265354,20.9
19467,12069608,94,21.5,1265378,20.9
19468,12070555,88,21.0,1265478,20.9
19469,12070630,216,36.8,1265509,20.9
19470,12070677,319,57.6,1265535,20.9
19471,12071591,88,21.0,1265633,20.9
19472,12072554,399,87.3,1265731,20.3
19473,12072672,259,44.7,1265756,20.9
19474,12072905,172,29.5,1265780,20.9
19475,12073398,404,89.1,1265804,20.3
19476,12073793,92,21.3,1265901,20.9
19477,12074103,192,32.7,1265925,20.9
19478,12074217,115,23.2,1265951,20.9
19479,12074464,492,135,1265976,19.8
19480,12075746,440,109,1266107,20.3
19481,12076170,344,64.7,1266131,20.9
19482,12076291,332,61.2,1266163,20.9
19483,12076352,159,27.7,1266186,20.9
19484,12076939,159,27.7,1266285,20.9
19485,12077317,71,19.1,1266309,20.9
19486,12078388,295,51.7,1266409,20.9
19487,12078539,127,24.2,1266432,20.9
19488,12079133,359,69.9,1266531,20.9
19489,12079457,49,15.5,1266553,20.9
19490,12080440,158,27.5,1266651,20.9
19491,12080474,536,160,1266674,20.3
19492,12080942,335,61.8,1266700,20.9
19493,12081379,396,85.3,1266797,20.3
19494,12081617,56,16.8,1266824,20.9
19495,12082743,352,66.9,1266920,20.9
19496,12083035,529,156,1266952,19.8
19497,12083076,316,56.8,1266978,20.9
19498,12083259,295,51.7,1267073,20.9
19499,12083475,263,45.4,1267100,20.9
19500,12083807,135,24.9,1267124,20.9
19501,12084031,327,59.3,1267152,20.9
19502,12084752,76,19.7,1267249,20.9
19503,12084943,167,28.8,1267276,20.9
19504,12085545,334,61.4,1267370,20.9
19505,12086012,391,82.4,1267396,20.4
19506,12086475,70,18.9,1267490,20.9
19507,12086854,88,21.0,1267517,20.9
19508,12086971,112,22.9,1267541,20.9
19509,12087088,120,23.6,1267569,20.9
19510,12087639,63,17.9,1267665,20.9
19511,12090539,199,33.9,1267797,20.9
19512,12090885,108,22.6,1267894,20.9
19513,12092724,67,18.5,1267990,20.9
19514,12092863,112,22.9,1268087,20.9
19515,12093102,103,22.2,1268112,20.9
19516,12093256,207,35.3,1268138,20.9
19517,12093412,159,27.7,1268164,20.9
19518,12093531,63,17.9,1268191,20.9
19519,12095073,156,27.3,1268322,20.9
19520,12095627,265,45.8,1268346,20.9
19521,12095794,135,24.9,1268370,20.9
19522,12096369,63,17.9,1268466,20.9
19523,12096558,96,21.7,1268500,20.9
19524,12096662,120,23.6,1268525,20.9
19525,12097110,51,15.9,1268625,20.9
19526,12097815,120,23.6,1268649,20.9
19527,12097947,113,23.0,1268674,20.9
19528,12098658,108,22.6,1268771,20.9
19529,12101029,88,21.0,1268902,20.9
19530,12101208,207,35.3,1268926,20.9
19531,12101235,344,64.7,1268952,20.9
19532,12101831,159,27.7,1269050,20.9
19533,12102695,688,329,1269148,20.3
19534,12102984,96,21.7,1269173,20.9
19535,12103607,145,26.0,1269270,20.9
19536,12103884,368,72.9,1269294,20.9
19537,12105037,304,53.7,1269415,20.9
19538,12105529,83,20.5,1269441,20.9
19539,12106085,124,23.9,1269539,20.9
19540,12106498,65,18.2,1269565,20.9
19541,12106776,88,21.0,1269662,20.9
19542,12107134,391,82.4,1269686,20.3
19543,12107214,519,154,1269709,20.3
19544,12107841,326,59.1,1269805,20.9
19545,12108845,126,24.1,1269901,20.9
19546,12109097,108,22.6,1269927,20.9
19547,12109605,102,22.2,1269952,20.9
19548,12110304,419,97.2,1270050,20.3
19549,12111145,179,30.6,1270147,20.9
19550,12111233,192,32.7,1270178,20.9
19551,12112521,49,15.5,1270275,20.9
19552,12112853,127,24.2,1270299,20.9
19553,12113029,88,21.0,1270325,20.9
19554,12113184,337,62.3,1270424,20.9
19555,12113343,371,73.8,1270450,20.9
19556,12114088,454,115,1270476,20.3
19557,12114963,304,53.7,1270574,20.9
19558,12114989,460,120,1270598,20.3
19559,12115180,280,48.7,1270623,20.9
19560,12115784,240,41.2,1270719,20.9
19561,12116377,63,17.9,1270817,20.9
19562,12118475,198,33.7,1270949,20.9
19563,12118946,51,15.9,1270975,20.9
19564,12119270,335,61.8,1271009,20.9
19565,12119371,140,25.4,1271031,20.9
19566,12120602,76,19.7,1271164,20.9
19567,12120649,92,21.3,1271187,20.9
19568,12121406,487,133,1271212,19.8
19569,12121500,63,17.9,1271239,20.9
19570,12121674,268,46.3,1271337,20.9
19571,12122025,112,22.9,1271363,20.9
19572,12122361,83,20.5,1271388,20.9
19573,12122460,428,102,1271413,20.3
19574,12122728,140,25.4,1271509,20.9
19575,12123153,192,32.7,1271534,20.9
19576,12123885,112,22.9,1271631,20.9
19577,12123962,79,20.0,1271658,20.9
19578,12124215,391,82.4,1271694,20.4
19579,12125176,103,22.2,1271792,20.9
19580,12125597,440,109,1271817,20.3
19581,12126058,158,27.5,1271913,20.9
19582,12126132,408,90.6,1271938,20.3
19583,12126915,120,23.6,1271962,20.9
19584,12127590,110,22.8,1272062,20.9
19585,12127812,527,156,1272086,20.3
19586,12127869,172,29.5,1272113,20.9
19587,12128481,88,21.0,1272209,20.9
19588,12129807,112,22.9,1272307,20.9
19589,12131197,216,36.8,1272403,20.9
19590,12131233,412,92.9,1272428,20.3
19591,12131929,88,21.0,1272535,20.9
19592,12132588,94,21.5,1272631,20.9
19593,12132751,92,21.3,1272659,20.9
19594,12133114,419,97.2,1272682,19.8
19595,12133504,79,20.0,1272782,20.9
19596,12134167,323,58.5,1272804,20.9
19597,12134207,252,43.4,1272830,20.9
19598,12134441,391,82.4,1272853,20.4
19599,12134702,254,43.8,1272953,20.9
19600,12135664,455,117,1273049,20.3
19601,12136304,499,141,1273077,20.3
19602,12136447,113,23.0,1273100,20.9
19603,12137229,323,58.5,1273199,20.9
19604,12137538,192,32.7,1273221,20.9
19605,12138003,319,57.6,1273326,20.9
19606,12138681,312,55.7,1273353,20.9
19607,12138998,211,36.0,1273450,20.9
19608,12139257,143,25.7,1273477,20.9
19609,12140169,515,148,1273574,20.3
19610,12140744,536,160,1273601,20.3
19611,12143106,96,21.7,1273765,20.9
19612,12144449,231,39.5,1273864,20.9
19613,12145945,624,243,1273961,19.8
19614,12147077,192,32.7,1274061,20.9
19615,12147573,312,55.7,1274158,20.9
19616,12148119,172,29.5,1274185,20.9
19617,12148595,384,80.1,1274282,20.4
